,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
275,Sriracha-Hummus-1111400,,7,4,,900
276,Bacon-Wrapped-Tater-Tots-472150,,4,24,1500.0,3900
277,Chef-Meny-Vaknin_s-Old-City-Hummus-1696751,,7,4,,2400
278,Raspberry-Salsa-Bites-1699587,,7,25,,900
279,Basil-Sun-Dried-Tomato-Baked-Brie-1707127,600.0,8,4,300.0,900
280,Antipasto-Skewers-1279447,1200.0,6,12,,1200
281,Simple-Guacamole-Recipe-with-Salsa-1700160,,4,4,,900
282,Chipotle-Hummus-Fundido-1628959,600.0,4,7,300.0,900
283,Herb-Butter-1682226,,3,8,600.0,600
284,The-Best-Blender-Salsa-1391708,60.0,7,10,300.0,360
285,How-to-Make-Guacamole-1696952,,7,10,,1200
286,Buffalo-Cauliflower-Tots-1705955,1800.0,8,20,600.0,2400
287,Cheesy-Veggie-Nuggets-1711912,,17,4,,7200
288,Kryssos-Feta-_-Watermelon-Skewers-1705778,,5,4,,900
289,Italian-Grinder-Dip-1704721,,13,4,,2700
290,Joyce_s-Vietnamese-Chicken-Meatballs-in-Lettuce-Wraps-1711593,,17,4,,2700
291,Rich-homemade-hummus-310036,,7,8,,1800
292,Fiesta-Baked-Cheese-Dip-1696787,2400.0,7,32,1200.0,3600
293,Tzatziki-1614364,,10,4,,2400
294,How-To-Make-The-Perfect-Kale-Crisps-1688952,,4,1,,3600
295,Asian-Tartare-on-Rice-Crisps-1703403,,13,8,,3000
296,Quick-and-Easy-Skinny-Mozzarella-Sticks-1105978,,6,4,,1500
297,Double-Bacon-Jalapeno-Poppers-1629158,,5,4,,2400
298,Garlic-Scape-Pesto-_-Dip-1686484,,4,4,,900
299,Roasted-Beetroot-Hummus-1711881,3600.0,8,4,300.0,3900
300,Baked-mozzarella-balls-333678,,5,3,,2100
301,Shrimp-Summer-Rolls-with-Lime-Chili-Dipping-Sauce-1711731,,12,6,1200.0,1200
302,Fresh-tomato-salsa-296549,,5,4,,1800
303,Roasted-Jalapeno-Salsa-1677904,,4,4,,2400
304,Prosciutto-Wrapped-Nectarines-with-Spicy-Oil-1703141,,5,4,,1200
305,Ranch-Cucumber-Dip-600985,,5,4,,600
306,Mini-Potato-Bites-with-Trout-Roe-1707068,,9,8,,2100
307,Black-Garlic-Hummus-1634119,,8,4,,1500
308,Easy-Chunky-Guacamole-1694472,,6,4,,1500
309,Sausage-_-Pineapple-Appetizer-Kabobs-1682311,,5,4,,2700
310,Pickled-Shrimp-with-Creamy-Spinach-Dip-1711570,,17,4,,1800
311,Feta-salsa-307087,,7,4,,1200
312,Guacamole-308070,,6,7,,600
313,Cilantro-Lime-Dip-1606721,,6,8,600.0,600
314,Malaysian-BBQ-Chicken-Wings-1701283,,19,22,,4500
315,Cheddar-Bacon-Dip-_a_k_a-Crack_-1633586,,4,4,,1200
316,Garlic-Cilantro-Hummus-1636812,,6,4,,900
317,How-to-Make-Beet-Hummus-1704323,1800.0,7,4,900.0,2700
318,Beet-hummus-357286,,7,1,300.0,300
319,Cajun-Crab-Dip-for-Mardi-Gras-1633480,1800.0,6,6,300.0,2100
320,Herb-and-Goat-Cheese-Stuffed-Mushrooms-963479,1800.0,8,15,900.0,2700
321,Party-Loaf-1370918,1800.0,5,10,1800.0,3600
322,Grilled-Shrimp-with-Roasted-Red-Pepper-Aioli-1707140,600.0,11,4,1200.0,1800
323,Spinach-and-Artichoke-Stuffed-Mushrooms-1709785,,13,8,,2400
324,Shrimp-Ceviche-573956,,12,4,,3900
325,Harissa-Hummus-1599921,300.0,7,4,300.0,600
326,Crab-Stuffed-Mushrooms-1700463,1500.0,10,8,600.0,2100
327,Cucumber-_-Dill-Tzatziki-Dip-_Dairy-Free_-1679019,,6,4,,1200
328,Guiltless-French-Onion-Dip-1678302,,6,1,,300
329,Real-Guacamole-593413,,7,4,1800.0,1800
330,Garlic-_-Herb-Stuffed-Mini-Sweet-Peppers-1625443,,5,4,,1500
331,BEST-BUFFALO-CHICKEN-DIP-1591374,,5,4,,2700
332,Homemade-French-Onion-Dip-1641760,,11,2,,3000
333,Pistachio-Hummus-1628855,600.0,8,2,,600
334,Cheesy-Caramelized-Onion-Dip-1625679,3300.0,5,20,1500.0,4800
335,Thai-Coconut-Curry-Hummus-1682697,,7,2,,1500
336,Parmesan-Ranch-Dip-1628932,,8,1,1800.0,1800
337,Goat-Cheese-Dipped-Grapes-1633056,,6,4,,2700
338,Addicting-Zesty-Corn-Dip-1472904,,6,8,,1500
