,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
344,BBQ-Shrimp-Minestrone-1687913,,11,4,,1800
345,Detox-green-machine-soup-361157,,8,14,,1800
346,Caldo-de-pollo-326269,,12,4,,3600
347,Roasted-Garlic-Soup-MyRecipes-244271,3600.0,11,8,900.0,4500
348,Creamy-Mushroom-Black-Bean-Soup-1680489,1500.0,14,6,900.0,2400
349,Potato-Soup-1392947,,13,4,,3000
350,Chilled-Avocado-Soup-Martha-Stewart,,7,4,900.0,4500
351,Colene_s-Easy-Tomato-Vegetable-Soup-Allrecipes,,6,5,,2700
352,Harvest-Sweet-Potato-Soup-TasteOfHome,1500.0,8,4,1800.0,3300
353,Nacho-Cheese-Chicken-Chowder-974923,18000.0,5,6,600.0,18600
354,Vitamin-Soup-1445401,,7,4,,2100
355,Clean-Eating-Homemade-Onion-Soup-Mix-1221174,,7,4,,900
356,Nordstrom_s-Tomato-Basil-Soup-776838,,9,4,,4500
357,Curried-Coconut-Carrot-Soup-850403,,10,7,,3300
358,The-Villagers-German-Tomato-Soup-1070615,,7,7,1200.0,4800
359,Navy-Bean-Soup-Ii-Allrecipes,10800.0,4,12,600.0,40200
360,Caramelized-Onion-Mushroom-Gouda-Soup-1641173,,12,4,,2100
361,Elegant-White-Asparagus-Cream-Soup-1699256,,11,4,,2100
362,Creamy-turkey-potato-soup-345909,,12,4,,2400
363,Cucumber-Gazpacho-1267435,,6,4,,1200
364,Nigel-Slater_s-Chicken-Noodle-Soup-1055421,2100.0,9,2,600.0,2700
365,Famous-Fat-Flush-Soup-1115126,,13,13,,2400
366,10-Minute-Tomato-Soup-472890,300.0,7,4,600.0,900
367,Light-Zucchini-Soup-1618835,1200.0,6,4,600.0,1800
368,5-Ingredient-Tortellini-Soup-1271984,1080.0,6,5,120.0,1200
369,Buffalo-Chicken-Soup-_Crock-Pot_-1300905,14400.0,8,6,600.0,15000
370,Cabbage-Fat-Burning-Soup-1605457,1500.0,10,15,1200.0,2700
371,Brazilian-Shrimp-Soup-530111,,14,6,900.0,2400
372,Thick-and-creamy-tomato-soup-350775,,9,5,,2100
373,Avgolemono-soup-333044,,7,7,,2400
374,Ham-Bone-Soup-1679783,,13,4,,5100
375,Miso-soup-308773,,12,2,,1200
