,id,rating,recipeName,sourceDisplayName
55,Lemon-Berry-Sorbet-1704375,4,Lemon Berry Sorbet,Be Truly Nourished
56,Slow-Cooker-Strawberry-Rhubarb-Cobbler-1709893,4,Slow Cooker Strawberry Rhubarb Cobbler,365 Days of  Slow Cooking
57,Banana-Split-Pie-1712322,4,Banana Split Pie,Enjoy cooking
58,Brazilian-Peanut-Brittle-_Pe-de-Moleque_-1702397,4,Brazilian Peanut Brittle (Pé de Moleque),From Brazil to You
59,How-To-Make-The-Perfect-Custard-1693955,3,How To Make The Perfect Custard,The Healthy Chef
60,Lemon-Cream-Turnovers-1704751,4,Lemon Cream Turnovers,Julie's Eats & Treats
61,Caramel-Cream-Cheese-Custard-1705638,3,Caramel Cream Cheese Custard,Fitness
62,Mini-Mason-Jar-Lid-Strawberry-Pies-1706701,4,Mini Mason Jar Lid Strawberry Pies,Lovely Little Kitchen
63,Chatelaine-1711070,3,Chatelaine,Chatelaine
64,Chatelaine-1711068,3,Chatelaine,Chatelaine
65,Classic-Chocolate-Chip-Cookies-1700512,4,Classic Chocolate Chip Cookies,Landeelu
66,Carrot-Cake-with-Truvia-Baking-Blend-746827,4,Carrot Cake with Truvía® Baking Blend,
67,Gooseberry-Snow-1712678,3,Gooseberry Snow,BBC
68,Strawberry-Slice-1626403,4,Strawberry Slice,Wholefood Simply
69,Coconut-_-Almond-No-Bake-Balls-1691199,3,Coconut & Almond No-Bake Balls,The Candida Diet
70,Baked-Chocolate-Custards-1702886,4,Baked Chocolate Custards,Bite
71,Key-Lime-Chia-Pudding-1599020,4,Key Lime Chia Pudding,Happy Health Blog
72,5-Ingredient-Peanut-Butter-Cookies-1694742,4,5-Ingredient Peanut Butter Cookies,A Clean Bake
73,Strawberry-Frozen-Yogurt-_No-Machine_-1700355,4,Strawberry Frozen Yogurt (No Machine),Gemma's Bigger Bolder Baking
74,Coffee-Coconut-Ice-Cream-1688114,4,Coffee Coconut Ice Cream,Minimalist Baker
75,Lee_s-Sponge-1704779,3,Lee's Sponge,Best Recipes Australia
