,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
340,Graham-Cracker-Eclair-_Cake_-1697066,11700.0,5,9,900.0,12600
341,Cakes-With-Jelly-Kiwi-1713239,,11,4,,3600
342,No-Churn-Coffee-Crunch-Ice-Cream-1207837,,4,3,22500.0,22500
343,Apple-Pie-Ice-Cream-1712539,,9,4,,2400
344,Ice-Cream-Maker-Terrys-Chocolate-Orange-Ice-Cream-1697185,,3,500,2400.0,2400
345,Indulgent-Chocolate-Mousse-578051,,4,4,,1800
346,Rocky-Road-Pie-1685742,,6,4,600.0,7200
347,Pecan-Crumble-Blueberry-Shortbread-1709154,2700.0,6,8,1200.0,3900
348,Whipped-Chocolate-Frosting-1699291,,4,12,,3000
349,Moms-New-York-Cheesecake-with-Strawberry-Sauce-1709957,,9,4,,4500
350,Strawberry-Coconut-Chia-Pudding-1706175,,6,6,300.0,300
351,Coconut-Syrup-1687900,,5,4,,1500
352,Shortbread-1628193,3600.0,4,8,600.0,4200
353,Black-forest-Eton-mess-1712515,,7,4,,2100
354,Almond-Butter-Cookies-1710607,,9,8,,2100
355,Rice-Pudding-1658484,,8,4,,2400
356,White-Chocolate-Cream-Cheese-Frosting-1693339,600.0,5,24,600.0,1200
357,Smart-Cake-1688135,,7,4,,4200
358,Cake-Piece-Of-Cake-1685691,,4,4,,3000
359,No-Bake-Oreo-Pie-Crust-1707565,,2,4,,2100
360,Tropical-Chia-Pudding-1624404,,5,2,,900
361,Chatelaine-1695182,,10,6,1200.0,8700
362,1_2-Syn-Strawberry-Mousse-1703461,,4,3,,3600
363,Berry-Ice-Cream-1681132,,6,4,,3300
364,Avocado-Mousse-1629062,,6,2,300.0,300
365,Butterfinger-Cheesecake-1694299,3600.0,11,12,900.0,4500
366,Impossible-Pie-1698488,2700.0,8,6,300.0,3000
367,Plum-Tart-1711879,2400.0,10,1,4800.0,7200
368,Almond-Milk-Yogurt-1705186,,7,4,,3000
369,Classic-Lemon-Meringue-Pie-1477004,,13,8,,3600
370,Peach-Hand-Pies-1710283,1500.0,8,16,600.0,2100
371,Chewy-Chocolate-Keto-Fudge-Brownie-Bites-1706837,1500.0,9,36,1800.0,3300
372,The-Best-Carrot-Cake-Ever-1699022,,16,12,,4200
373,Chocolate-Covered-Granola-Ice-Cream-Sandwiches-1694342,,6,4,,30000
